"","X.2","X.1","X","Depth","Location","Status","Site","Sample","PeriodLength","mean.relief","sd.relief","rock","macroalgae","hard.corals","sand","reef","Metric","response"
"440",440,440,440,1.3,"Tiahura","No-take","TiIL3","TiIL3.2",2.507,1.60294117647059,0.983413644665438,0.183823529411765,0.0220588235294118,0.404411764705882,0.389705882352941,0.610294117647059,"Abundance.Ctenochaetus striatus.small",0
"441",441,441,441,1.3,"Tiahura","No-take","TiIL3","TiIL3.3",2.3757,1.84246575342466,0.868517215713941,0.383561643835616,0.0273972602739726,0.376712328767123,0.212328767123288,0.787671232876712,"Abundance.Chlorurus sordidus.large",11
"442",442,442,442,1.3,"Tiahura","No-take","TiIL3","TiIL3.3",2.3757,1.84246575342466,0.868517215713941,0.383561643835616,0.0273972602739726,0.376712328767123,0.212328767123288,0.787671232876712,"Abundance.Chlorurus sordidus.small",0
"443",443,443,443,1.3,"Tiahura","No-take","TiIL3","TiIL3.3",2.3757,1.84246575342466,0.868517215713941,0.383561643835616,0.0273972602739726,0.376712328767123,0.212328767123288,0.787671232876712,"Abundance.Ctenochaetus striatus.large",22
"444",444,444,444,1.3,"Tiahura","No-take","TiIL3","TiIL3.3",2.3757,1.84246575342466,0.868517215713941,0.383561643835616,0.0273972602739726,0.376712328767123,0.212328767123288,0.787671232876712,"Abundance.Ctenochaetus striatus.small",0
"445",445,445,445,1.3,"Tiahura","No-take","TiIL3","TiIL3.4",1.7148,1.91603053435115,0.784838718747423,0.748091603053435,0.0152671755725191,0.129770992366412,0.106870229007634,0.893129770992366,"Abundance.Chlorurus sordidus.large",20
"446",446,446,446,1.3,"Tiahura","No-take","TiIL3","TiIL3.4",1.7148,1.91603053435115,0.784838718747423,0.748091603053435,0.0152671755725191,0.129770992366412,0.106870229007634,0.893129770992366,"Abundance.Chlorurus sordidus.small",1
"447",447,447,447,1.3,"Tiahura","No-take","TiIL3","TiIL3.4",1.7148,1.91603053435115,0.784838718747423,0.748091603053435,0.0152671755725191,0.129770992366412,0.106870229007634,0.893129770992366,"Abundance.Ctenochaetus striatus.large",33
"448",448,448,448,1.3,"Tiahura","No-take","TiIL3","TiIL3.4",1.7148,1.91603053435115,0.784838718747423,0.748091603053435,0.0152671755725191,0.129770992366412,0.106870229007634,0.893129770992366,"Abundance.Ctenochaetus striatus.small",0
"449",449,449,449,1.3,"Tiahura","No-take","TiIL3","TiIL3.5",1.727,1.52985074626866,0.63352811483996,0.865671641791045,0.0149253731343284,0.0522388059701493,0.0671641791044776,0.932835820895522,"Abundance.Chlorurus sordidus.large",16
"450",450,450,450,1.3,"Tiahura","No-take","TiIL3","TiIL3.5",1.727,1.52985074626866,0.63352811483996,0.865671641791045,0.0149253731343284,0.0522388059701493,0.0671641791044776,0.932835820895522,"Abundance.Chlorurus sordidus.small",3
"451",451,451,451,1.3,"Tiahura","No-take","TiIL3","TiIL3.5",1.727,1.52985074626866,0.63352811483996,0.865671641791045,0.0149253731343284,0.0522388059701493,0.0671641791044776,0.932835820895522,"Abundance.Ctenochaetus striatus.large",21
"452",452,452,452,1.3,"Tiahura","No-take","TiIL3","TiIL3.5",1.727,1.52985074626866,0.63352811483996,0.865671641791045,0.0149253731343284,0.0522388059701493,0.0671641791044776,0.932835820895522,"Abundance.Ctenochaetus striatus.small",0
"453",453,453,453,1.3,"Tiahura","No-take","TiIL3","TiIL3.6",2.3148,1.6030534351145,0.761369103987901,0.404580152671756,0.0305343511450382,0.282442748091603,0.282442748091603,0.717557251908397,"Abundance.Chlorurus sordidus.large",9
"454",454,454,454,1.3,"Tiahura","No-take","TiIL3","TiIL3.6",2.3148,1.6030534351145,0.761369103987901,0.404580152671756,0.0305343511450382,0.282442748091603,0.282442748091603,0.717557251908397,"Abundance.Chlorurus sordidus.small",3
"455",455,455,455,1.3,"Tiahura","No-take","TiIL3","TiIL3.6",2.3148,1.6030534351145,0.761369103987901,0.404580152671756,0.0305343511450382,0.282442748091603,0.282442748091603,0.717557251908397,"Abundance.Ctenochaetus striatus.large",32
"456",456,456,456,1.3,"Tiahura","No-take","TiIL3","TiIL3.6",2.3148,1.6030534351145,0.761369103987901,0.404580152671756,0.0305343511450382,0.282442748091603,0.282442748091603,0.717557251908397,"Abundance.Ctenochaetus striatus.small",0
"457",457,457,457,0.8,"Tiahura","No-take","TiIL4","TiIL4.1",2.4466,1.88405797101449,0.97466044072642,0.369565217391304,0.072463768115942,0.253623188405797,0.304347826086957,0.695652173913043,"Abundance.Chlorurus sordidus.large",11
"458",458,458,458,0.8,"Tiahura","No-take","TiIL4","TiIL4.1",2.4466,1.88405797101449,0.97466044072642,0.369565217391304,0.072463768115942,0.253623188405797,0.304347826086957,0.695652173913043,"Abundance.Chlorurus sordidus.small",2
"459",459,459,459,0.8,"Tiahura","No-take","TiIL4","TiIL4.1",2.4466,1.88405797101449,0.97466044072642,0.369565217391304,0.072463768115942,0.253623188405797,0.304347826086957,0.695652173913043,"Abundance.Ctenochaetus striatus.large",26
"460",460,460,460,0.8,"Tiahura","No-take","TiIL4","TiIL4.1",2.4466,1.88405797101449,0.97466044072642,0.369565217391304,0.072463768115942,0.253623188405797,0.304347826086957,0.695652173913043,"Abundance.Ctenochaetus striatus.small",0
"461",461,461,461,0.8,"Tiahura","No-take","TiIL4","TiIL4.2",2.7847,2.12162162162162,0.69893412928569,0.378378378378378,0.0945945945945946,0.432432432432432,0.0945945945945946,0.905405405405405,"Abundance.Chlorurus sordidus.large",15
"462",462,462,462,0.8,"Tiahura","No-take","TiIL4","TiIL4.2",2.7847,2.12162162162162,0.69893412928569,0.378378378378378,0.0945945945945946,0.432432432432432,0.0945945945945946,0.905405405405405,"Abundance.Chlorurus sordidus.small",3
"463",463,463,463,0.8,"Tiahura","No-take","TiIL4","TiIL4.2",2.7847,2.12162162162162,0.69893412928569,0.378378378378378,0.0945945945945946,0.432432432432432,0.0945945945945946,0.905405405405405,"Abundance.Ctenochaetus striatus.large",29
"464",464,464,464,0.8,"Tiahura","No-take","TiIL4","TiIL4.2",2.7847,2.12162162162162,0.69893412928569,0.378378378378378,0.0945945945945946,0.432432432432432,0.0945945945945946,0.905405405405405,"Abundance.Ctenochaetus striatus.small",0
"465",465,465,465,0.8,"Tiahura","No-take","TiIL4","TiIL4.3",2.636,2.14765100671141,0.72013361115926,0.557046979865772,0.0939597315436242,0.201342281879195,0.147651006711409,0.852348993288591,"Abundance.Chlorurus sordidus.large",8
"466",466,466,466,0.8,"Tiahura","No-take","TiIL4","TiIL4.3",2.636,2.14765100671141,0.72013361115926,0.557046979865772,0.0939597315436242,0.201342281879195,0.147651006711409,0.852348993288591,"Abundance.Chlorurus sordidus.small",6
"467",467,467,467,0.8,"Tiahura","No-take","TiIL4","TiIL4.3",2.636,2.14765100671141,0.72013361115926,0.557046979865772,0.0939597315436242,0.201342281879195,0.147651006711409,0.852348993288591,"Abundance.Ctenochaetus striatus.large",25
"468",468,468,468,0.8,"Tiahura","No-take","TiIL4","TiIL4.3",2.636,2.14765100671141,0.72013361115926,0.557046979865772,0.0939597315436242,0.201342281879195,0.147651006711409,0.852348993288591,"Abundance.Ctenochaetus striatus.small",2
"469",469,469,469,0.8,"Tiahura","No-take","TiIL4","TiIL4.4",2.6788,1.54676258992806,1.05103828294384,0.474820143884892,0.00719424460431655,0.194244604316547,0.323741007194245,0.676258992805755,"Abundance.Chlorurus sordidus.large",18
"470",470,470,470,0.8,"Tiahura","No-take","TiIL4","TiIL4.4",2.6788,1.54676258992806,1.05103828294384,0.474820143884892,0.00719424460431655,0.194244604316547,0.323741007194245,0.676258992805755,"Abundance.Chlorurus sordidus.small",10
"471",471,471,471,0.8,"Tiahura","No-take","TiIL4","TiIL4.4",2.6788,1.54676258992806,1.05103828294384,0.474820143884892,0.00719424460431655,0.194244604316547,0.323741007194245,0.676258992805755,"Abundance.Ctenochaetus striatus.large",18
"472",472,472,472,0.8,"Tiahura","No-take","TiIL4","TiIL4.4",2.6788,1.54676258992806,1.05103828294384,0.474820143884892,0.00719424460431655,0.194244604316547,0.323741007194245,0.676258992805755,"Abundance.Ctenochaetus striatus.small",0
"473",473,473,473,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.Chlorurus sordidus.large",9
"474",474,474,474,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.Chlorurus sordidus.small",5
"475",475,475,475,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.Ctenochaetus striatus.large",42
"476",476,476,476,0.8,"Tiahura","No-take","TiIL4","TiIL4.5",2.069,1.84892086330935,1.13516690380274,0.568345323741007,0.00719424460431655,0.201438848920863,0.223021582733813,0.776978417266187,"Abundance.Ctenochaetus striatus.small",0
"477",477,477,477,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.Chlorurus sordidus.large",12
"478",478,478,478,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.Chlorurus sordidus.small",0
"479",479,479,479,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.Ctenochaetus striatus.large",40
"480",480,480,480,0.8,"Tiahura","No-take","TiIL4","TiIL4.6",2.126,1.96527777777778,0.978175799295758,0.583333333333333,0.131944444444444,0.125,0.159722222222222,0.840277777777778,"Abundance.Ctenochaetus striatus.small",1
"481",481,481,481,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.Chlorurus sordidus.large",2
"482",482,482,482,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.Chlorurus sordidus.small",9
"483",483,483,483,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.Ctenochaetus striatus.large",16
"484",484,484,484,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.1",2.4088,1.48965517241379,1.36990085498565,0.206896551724138,0.179310344827586,0.144827586206897,0.468965517241379,0.531034482758621,"Abundance.Ctenochaetus striatus.small",0
"485",485,485,485,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.Chlorurus sordidus.large",7
"486",486,486,486,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.Chlorurus sordidus.small",22
"487",487,487,487,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.Ctenochaetus striatus.large",10
"488",488,488,488,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.2",2.6663,1.17721518987342,1.37548595855726,0.253164556962025,0.183544303797468,0.0379746835443038,0.525316455696203,0.474683544303797,"Abundance.Ctenochaetus striatus.small",0
"489",489,489,489,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.Chlorurus sordidus.large",13
"490",490,490,490,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.Chlorurus sordidus.small",20
"491",491,491,491,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.Ctenochaetus striatus.large",11
"492",492,492,492,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.3",2.2192,1.26666666666667,1.38867261552521,0.28,0.0933333333333333,0.1,0.526666666666667,0.473333333333333,"Abundance.Ctenochaetus striatus.small",0
"493",493,493,493,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.Chlorurus sordidus.large",7
"494",494,494,494,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.Chlorurus sordidus.small",23
"495",495,495,495,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.Ctenochaetus striatus.large",2
"496",496,496,496,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.4",2.1766,1.40268456375839,1.17932334634446,0.375838926174497,0.10738255033557,0.0738255033557047,0.442953020134228,0.557046979865772,"Abundance.Ctenochaetus striatus.small",0
"497",497,497,497,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.Chlorurus sordidus.large",1
"498",498,498,498,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.Chlorurus sordidus.small",5
"499",499,499,499,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.Ctenochaetus striatus.large",21
"500",500,500,500,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.5",1.9962,1.62758620689655,1.12388727431357,0.282758620689655,0.227586206896552,0.124137931034483,0.36551724137931,0.63448275862069,"Abundance.Ctenochaetus striatus.small",1
"501",501,501,501,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.Chlorurus sordidus.large",19
"502",502,502,502,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.Chlorurus sordidus.small",0
"503",503,503,503,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.Ctenochaetus striatus.large",25
"504",504,504,504,1.2,"Tiahura","Fished","TiOL2E","TiOL2E.6",2.7169,1.23809523809524,1.35147475679897,0.326530612244898,0.00680272108843537,0.115646258503401,0.551020408163265,0.448979591836735,"Abundance.Ctenochaetus striatus.small",1
"505",505,505,505,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.Chlorurus sordidus.large",6
"506",506,506,506,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.Chlorurus sordidus.small",11
"507",507,507,507,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.Ctenochaetus striatus.large",9
"508",508,508,508,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.1",2.2125,1.79824561403509,1.03205118005597,0.350877192982456,0,0.280701754385965,0.368421052631579,0.631578947368421,"Abundance.Ctenochaetus striatus.small",0
"509",509,509,509,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.Chlorurus sordidus.large",12
"510",510,510,510,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.Chlorurus sordidus.small",11
"511",511,511,511,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.Ctenochaetus striatus.large",4
"512",512,512,512,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.2",2.3649,1.6640625,1.04450073783535,0.3125,0,0.203125,0.484375,0.515625,"Abundance.Ctenochaetus striatus.small",1
"513",513,513,513,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.Chlorurus sordidus.large",7
"514",514,514,514,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.Chlorurus sordidus.small",7
"515",515,515,515,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.Ctenochaetus striatus.large",9
"516",516,516,516,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.3",1.8485,1.51282051282051,1.19348363332887,0.333333333333333,0,0.273504273504274,0.393162393162393,0.606837606837607,"Abundance.Ctenochaetus striatus.small",1
"517",517,517,517,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.Chlorurus sordidus.large",6
"518",518,518,518,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.Chlorurus sordidus.small",3
"519",519,519,519,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.Ctenochaetus striatus.large",2
"520",520,520,520,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.4",1.9478,0.75,1.14293757760707,0.107142857142857,0,0.214285714285714,0.678571428571429,0.321428571428571,"Abundance.Ctenochaetus striatus.small",0
"521",521,521,521,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.Chlorurus sordidus.large",2
"522",522,522,522,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.Chlorurus sordidus.small",0
"523",523,523,523,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.Ctenochaetus striatus.large",9
"524",524,524,524,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.5",2.1608,1.71830985915493,1.21086216973135,0.366197183098592,0,0.352112676056338,0.28169014084507,0.71830985915493,"Abundance.Ctenochaetus striatus.small",10
"525",525,525,525,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Abundance.Chlorurus sordidus.large",6
"526",526,526,526,0.8,"Tiahura","Fished","TiOL3W","TiOL3W.6",2.2753,1.2734375,1.25312110348521,0.2890625,0,0.21875,0.4921875,0.5078125,"Abundance.Chlorurus sordidus.small",6
