FAMILY	GENUS	SPECIES	CAAB CODE			
Ogcocephalidae	Solocisquama	sp. A	37212045			
Squalidae	Squalus	sp. A	37020057			
Engraulidae	Stolephorus	sp. A	37086022			
Zeniontidae	Zenion	sp. A	37263502			
Triglidae	Lepidotrigla	sp. A (bar)	37288806			
Triglidae	Chelidonichthys	sp. A (var dark)	37288049			
Bythitidae	Cataetyx	sp. B	37228067			
Triglidae	Chelidonichthys	sp. B	37288050			
Ogcocephalidae	Dibranchus	sp. B	37212012			
Ophidiidae	Dicrolene	sp. B	37228808			
Oneirodidae	Dolopichthys	sp. B	37216802			
Moridae	Guttigadus	sp. B	37224042			
Ogcocephalidae	Halicmetus	sp. B	37212017			
Ogcocephalidae	Halieutopsis	sp. B	37212032			
Eleotridae	Hypseleotris	sp. B	37429050			
Ophidiidae	Luciobrotula	sp. B	37228075			
Paralepididae	Magnisudis	sp. B	37126803			
Triglidae	Parapterygotrigla	sp. B	37288052			
Triglidae	Pterygotrigla	sp. B	37288059			
Scorpaenidae	Scorpaena	sp. B	37287835			
Squalidae	Squalus	sp. B	37020056			
Cynoglossidae	Symphurus	sp. B	37463021			
Triglidae	Lepidotrigla	sp. B (spot-tail)	37288807			
Ogcocephalidae	Halieutopsis	sp. B (var E)	37212802			
Ogcocephalidae	Dibranchus	sp. C	37212013			
Ophidiidae	Dicrolene	sp. C	37228809			
Ogcocephalidae	Halicmetus	sp. C	37212018			
Ophidiidae	Luciobrotula	sp. C	37228076			
Triglidae	Parapterygotrigla	sp. C	37288039			
Scorpaenidae	Scorpaena	sp. C	37287836			
Ogcocephalidae	Halieutopsis	sp. C (var E)	37212033			
Ogcocephalidae	Halieutopsis	sp. C (var W)	37212034			
Ophidiidae	Monomitopus	sp. C [in National Fish Collection]	37228082			
Macrouridae	Coelorinchus	sp. cf cingulatus	37232106			
Bythitidae	Cataetyx	sp. D	37228068			
Ogcocephalidae	Dibranchus	sp. D	37212014			
Ophidiidae	Dicrolene	sp. D	37228810			
Moridae	Guttigadus	sp. D	37224043			
Ogcocephalidae	Halicmetus	sp. D	37212019			
Chimaeridae	Hydrolagus	sp. D	37042013			
Ophidiidae	Monomitopus	sp. D	37228816			
Triglidae	Parapterygotrigla	sp. D	37288053			
Scorpaenidae	Scorpaena	sp. D	37287837			
Triglidae	Bovitrigla	sp. E	37288047			
Bythitidae	Cataetyx	sp. E	37228069			
Ogcocephalidae	Dibranchus	sp. E	37212015			
Ophidiidae	Dicrolene	sp. E	37228811			
Moridae	Guttigadus	sp. E	37224044			
Ogcocephalidae	Halicmetus	sp. E	37212020			
Ogcocephalidae	Halieutopsis	sp. E	37212035			
Scorpaenidae	Scorpaena	sp. E	37287838			
Ogcocephalidae	Halicmetus	sp. E1	37212021			
Ogcocephalidae	Halieutaea	sp. E1	37212024			
Ogcocephalidae	Malthopsis	sp. E1	37212038			
Ogcocephalidae	Halieutaea	sp. E1a	37212025			
Ogcocephalidae	Halieutaea	sp. E2	37212026			
Ogcocephalidae	Malthopsis	sp. E2	37212803			
Ogcocephalidae	Halieutaea	sp. E2b	37212801			
Ogcocephalidae	Halieutaea	sp. E3	37212027			
Ogcocephalidae	Halieutaea	sp. E4	37212028			
Ogcocephalidae	Halieutaea	sp. E4a	37212029			
Bythitidae	Cataetyx	sp. F	37228019			
Ogcocephalidae	Halicmetus	sp. F	37212022			
Scorpaenidae	Scorpaena	sp. F	37287839			
Ogcocephalidae	Halicmetus	sp. G	37212023			
Scorpaenidae	Scorpaena	sp. G	37287840			
Scorpaenidae	Scorpaena	sp. J	37287842			
Gobiidae	Nesogobius	sp. K	37428199			
Scorpaenidae	Scorpaena	sp. K	37287843			
Scorpaenidae	Scorpaena	sp. L	37287844			
Scorpaenidae	Scorpaena	sp. M (var W)	37287845			
Callionymidae	Repomucenus	sp. nov.?	37427801			
Chaunacidae	Chaunax	sp. NSW	37211802			
Triglidae	Lepidotrigla	sp. P	37288037			
Ogcocephalidae	Malthopsis	sp. Q1	37212039			
Chaunacidae	Chaunax	sp. Q1a	37211007			
Ogcocephalidae	Malthopsis	sp. Q2a	37212804			
Ogcocephalidae	Malthopsis	sp. Q2b	37212805			
Ogcocephalidae	Malthopsis	sp. Q3	37212806			
Gobiidae	Nesogobius	sp. R	37428198			
Chaunacidae	Chaunax	sp. T	37211801			
Triglidae	Lepidotrigla	sp. W	37288038			
Caproidae	Antigonia	sp. W1	37267801			
Chaunacidae	Chaunax	sp. W1	37211008			
Ogcocephalidae	Halieutaea	sp. W1	37212005			
Caproidae	Antigonia	sp. W2	37267802			
Ogcocephalidae	Halieutaea	sp. W2	37212030			
Ogcocephalidae	Malthopsis	sp. W2	37212006			
Peristediidae	Satyrichthys	sp. W2	37288045			
Caproidae	Antigonia	sp. W3	37267803			
Ogcocephalidae	Halieutaea	sp. W3	37212031			
Ogcocephalidae	Malthopsis	sp. W3	37212807			
Chaunacidae	Chaunax	sp. W3a	37211006			
Ogcocephalidae	Halieutaea	sp. W4	37212002			
Ogcocephalidae	Malthopsis	sp. W4	37212041			
Macrouridae	Coelorinchus	sp. W5	37232020			
Tetraodontidae	Lagocephalus	spadiceus	37467017			
Didemnidae	Didemnum	spadix	35013167			
Sparidae	Dentex	spariformis	37353002			
Gobiidae	Eviota	sparsa	37428134			
Styelidae	Polyandrocarpa	sparsa	35033025			
Parascylliidae	Parascyllium	sparsimaculatum	37013018			
Macrouridae	Coelorinchus	spathulata	37232118			
Gobiesocidae	Cochleoceps	spatula	37206013			
Scyliorhinidae	Cephaloscyllium	speccum	37015033			
Diazonidae	Tylobranchion	speciosum	35012005			
Carangidae	Gnathanodon	speciosus	37337012			
Cheilodactylidae	Cheilodactylus	spectabilis	37377006			
Platycephalidae	Platycephalus	speculator	37296037			
Exocoetidae	Hirundichthys	speculiger	37233015			
Myctophidae	Lampadena	speculigera	37122062			
Chaetodontidae	Chaetodon	speculum	37365056			
Mugilidae	Valamugil	speigleri	37381025			
Gobiidae	Istigobius	spence	37428180			
Molgulidae	Molgula	sphaera	35031015			
Polyclinidae	Synoicum	sphinctorum	35019093			
Callionymidae	Repomucenus	sphinx	37427024			
Gobiidae	Amblygobius	sphynx	37428050			
Ammotheidae	Achelia	spicata	33012007			
Syngnathidae	Hippichthys	spicifer	37282076			
Colossendeidae	Colossendeis	spicula	33014022			
Didemnidae	Trididemnum	spiculatum	35013059			
Monacanthidae	Acanthaluteres	spilomelanurus	37465043			
Exocoetidae	Cheilopogon	spilonotopterus	37233022			
Serranidae	Cephalopholis	spiloparaea	37311141			
Gobiidae	Gobiodon	spilophthalmus	37428155			
Exocoetidae	Cheilopogon	spilopterus	37233009			
Diodontidae	Cyclichthys	spilostylus	37469003			
Gobiidae	Eviota	spilota	37428135			
Serranidae	Epinephelus	spilotoceps	37311155			
Mullidae	Parupeneus	spilurus	37355015			
Lutjanidae	Symphorichthys	spilurus	37346052			
Scaridae	Calotomus	spinidens	37386006			
Sparidae	Argyrops	spinifer	37353006			
Congrogadidae	Congrogadus	spinifer	37411001			
Neoceratiidae	Neoceratias	spinifer	37218001			
Pyuridae	Pyura	spinifera	35032039			
Holocentridae	Sargocentron	spiniferum	37261029			
Syngnathidae	Halicampus	spinirostris	37282070			
Phoxichilidiidae	Anoplodactylus	spinirostrum	33015016			
Ammotheidae	Ammothea	spinosa	33012018			
Triglidae	Lepidotrigla	spinosa	37288028			
Macrouridae	Nezumia	spinosa	37232068			
Platycephalidae	Onigocia	spinosa	37296022			
Pyuridae	Pyura	spinosa	35032040			
Syngnathidae	Solegnathus	spinosissimus	37282029			
Tetraodontidae	Tylerius	spinosissimus	37467022			
Myctophidae	Myctophum	spinosum	37122101			
Pyrosomatidae	Pyrostremma	spinosum	35101002			
Gobiidae	Asterropteryx	spinosus	37428059			
Uranoscopidae	Ichthyscopus	spinosus	37400006			
Sternoptychidae	Polyipnus	spinosus	37107017			
Paralichthyidae	Pseudorhombus	spinosus	37460011			
Scaridae	Scarus	spinus	37386031			
Siganidae	Siganus	spinus	37438013			
Pyuridae	Bathypera	splendens	35032049			
Berycidae	Beryx	splendens	37258002			
Leiognathidae	Eubleekeria	splendens	37341010			
Pseudochromidae	Manonichthys	splendens	37313015			
Cirrhitidae	Notocirrhitus	splendens	37374012			
Melanotaeniidae	Melanotaenia	splendida	37245014			
Astronesthidae	Astronesthes	splendidus	37108020			
Myctophidae	Diaphus	splendidus	37122040			
Callionymidae	Pterosynchiropus	splendidus	37427034			
Bathygadidae	Bathygadus	spongiceps	37232077			
Didemnidae	Didemnum	spongioides	35013016			
Didemnidae	Lissoclinum	spongium	35013208			
Clupeidae	Sprattus	sprattus	37085792			
Gobiesocidae	Alabes	springeri	37206037			
Tripterygiidae	Helcogramma	springeri	37415018			
Didemnidae	Didemnum	spumante	35013249			
Didemnidae	Didemnum	spumosum	35013231			
Didemnidae	Trididemnum	spumosum	35013190			
Phoxichilidiidae	Anoplodactylus	squalidus	33015017			
Pyuridae	Pyura	squamata	35032052			
Tetraodontidae	Torquigener	squamicauda	37467061			
Tripterygiidae	Norfolkia	squamiceps	37415025			
Bythitidae	Pseudonus	squamiceps	37228112			
Nototheniidae	Lepidonotothen	squamifrons	37404793			
Gobiidae	Chlamydogobius	squamigenus	37428306			
Pyuridae	Microcosmus	squamiger	35032017			
Alepocephalidae	Rouleina	squamilatera	37114001			
Serranidae	Pseudanthias	squamipinnis	37311126			
Sciaenidae	Nibea	squamosa	37354024			
Alepocephalidae	Bathytroctes	squamosus	37114027			
Centrophoridae	Centrophorus	squamosus	37020009			
Somniosidae	Zameus	squamulosus	37020042			
Serranidae	Rabaulichthys	squirei	37311194			
Zeidae	Zenopsis	stabilispinosa	37264012			
Platycephalidae	Cymbacephalus	staigeri	37296042			
Austrodecidae	Austrodecus	staplesi	33019005			
Pomacentridae	Chrysiptera	starcki	37372068			
Malacanthidae	Hoplolatilus	starcki	37331008			
Ammotheidae	Ammothella	stauromata	33012022			
Scorpaenidae	Scorpaenodes	steenei	37287079			
Bramidae	Taractichthys	steindachneri	37342015			
Gobiidae	Amblyeleotris	steinitzi	37428043			
Didemnidae	Lissoclinum	stellatum	35013253			
Balistidae	Abalistes	stellatus	37465011			
Tetraodontidae	Arothron	stellatus	37467014			
Callionymidae	Neosynchiropus	stellatus	37427053			
Mullidae	Upeneus	stenopsis	37355034			
Atherinidae	Craterocephalus	stercusmuscarum	37246029			
Triakidae	Mustelus	stevensi	37017012			
Styelidae	Botryllus	stewartensis	35033007			
Himantolophidae	Himantolophus	stewarti	37215004			
Centrolophidae	Tubbia	stewarti	37445019			
Arhynchobatidae	Notoraja	sticta	37031020			
Gobiidae	Eugnathogobius	stictos	37428349			
Blenniidae	Ecsenius	stictus	37408031			
Serranidae	Epinephelus	stictus	37311018			
Blenniidae	Cirripectes	stigmaticus	37408017			
Gobiidae	Mugilogobius	stigmaticus	37428192			
Opistognathidae	Opistognathus	stigmosus	37388015			
Styelidae	Polycarpa	stirpes	35033094			
Gobiidae	Trimma	stobbsi	37428346			
Ammotheidae	Ammothella	stocki	33012023			
Hydrophiidae	Astrotia	stokesii	39125009			
Styelidae	Cnemidocarpa	stolonifera	35033060			
Pyuridae	Microcosmus	stoloniferus	35032018			
Alepocephalidae	Narcetes	stomias	37114026			
Gobiidae	Oligolepis	stomias	37428201			
Lutjanidae	Paracaesio	stonei	37346053			
Gobiidae	Eviota	storthynx	37428312			
Mullidae	Upeneichthys	stotti	37355030			
Didemnidae	Didemnum	stragulum	35013168			
Myxinidae	Eptatretus	strahani	37004004			
Atherinidae	Craterocephalus	stramineus	37246030			
Endeidae	Endeis	straughani	33016006			
Channidae	Channa	striata	37283751			
Gobiidae	Trimma	striata	37428271			
Pristigasteridae	Ilisha	striatula	37085034			
Tripterygiidae	Helcogramma	striatum	37415019			
Macrouridae	Coryphaenoides	striaturus	37232053			
Antennariidae	Antennarius	striatus	37210009			
Acanthuridae	Ctenochaetus	striatus	37437022			
Blenniidae	Entomacrodus	striatus	37408037			
Scyliorhinidae	Figaro	striatus	37015034			
Monacanthidae	Thamnaconus	striatus	37465019			
Pinguipedidae	Parapercis	stricticeps	37390019			
Gobiidae	Valenciennea	strigata	37428286			
Centriscidae	Aeoliscus	strigatus	37280003			
Scorpididae	Atypichthys	strigatus	37361010			
Scorpididae	Microcanthus	strigatus	37361005			
Triacanthidae	Pseudotriacanthus	strigilifer	37464008			
Gobiidae	Cryptocentrus	strigilliceps	37428105			
Labridae	Stethojulis	strigiventer	37384156			
Pinguipedidae	Parapercis	striolata	37390007			
Scorpaenidae	Sebastapistes	strongia	37287088			
Scaridae	Chlorurus	strongylocephalus	37386040			
Belonidae	Strongylura	strongylura	37235004			
Emmelichthyidae	Emmelichthys	struhsakeri	37345004			
Styelidae	Stolonica	styeliformis	35033107			
Holozoidae	Distaplia	stylifera	35015011			
Ammotheidae	Tanystylum	styligerum	33012049			
Callipallenidae	Pallenoides	stylirostrum	33011015			
Nettastomatidae	Saurenchelys	stylura	37065006			
Polyclinidae	Synoicum	suarenum	35019085			
Polycitoridae	Polycitor	subarborensis	35018044			
Myctophidae	Electrona	subaspera	37122014			
Congrogadidae	Congrogadus	subducens	37411004			
Syngnathidae	Hippocampus	subelongatus	37282123			
Gerreidae	Gerres	subfasciatus	37349005			
Macrouridae	Cetonurichthys	subinflatus	37232048			
Callionymidae	Repomucenus	sublaevis	37427010			
Scyliorhinidae	Asymbolus	submaculatus	37015010			
Myctophidae	Benthosema	suborbitale	37122024			
Melamphaidae	Melamphaes	suborbitalis	37251003			
Syngnathidae	Nannocampus	subosseus	37282094			
Myctophidae	Protomyctophum	subparallelum	37122068			
Macrouridae	Coryphaenoides	subserrulatus	37232016			
Krohnittidae	Krohnitta	subtilis	36032001			
Arhynchobatidae	Insentiraja	subtilispinosa	37031022			
Mugilidae	Liza	subviridis	37381007			
Didemnidae	Didemnum	sucosum	35013169			
Urolophidae	Urolophus	sufflavus	37038005			
Labridae	Choerodon	sugillatum	37384009			
Corellidae	Corynascidia	suhmi	35003003			
Syngnathidae	Choeroichthys	suillus	37282046			
Didemnidae	Leptoclinides	sulawesii	35013082			
Mullidae	Upeneus	sulphureus	37355007			
Uranoscopidae	Uranoscopus	sulphureus	37400030			
Gobiidae	Amoya	suluensis	37428054			
Scorpaenidae	Scorpaena	sumptuosa	37287072			
Mullidae	Upeneus	sundaicus	37355013			
Pleuronectidae	Samariscus	sunieri	37461031			
Alopiidae	Alopias	superciliosus	37012002			
Polycitoridae	Eudistoma	superlatum	35018031			
Macrouridae	Coelorinchus	supernasutus	37232116			
Gobiidae	Afurcagobius	suppositus	37428143			
Myctophidae	Bolinichthys	supralateralis	37122028			
Lobotidae	Lobotes	surinamensis	37348001			
Phosichthyidae	Polymetme	surugaensis	37106028			
Serranidae	Liopropoma	susumi	37311159			
Exocoetidae	Cheilopogon	suttoni	37233017			
Cynoglossidae	Cynoglossus	suyeni	37463025			
Nototheniidae	Gvozdarus	svetovidovi	37404796			
Moridae	Tripterophycis	svetovidovi	37224029			
Bothidae	Bothus	swio	37460073			
Ascidiidae	Ascidia	sydneiensis	35002018			
Kyphosidae	Kyphosus	sydneyanus	37361001			
Styelidae	Chorizocarpa	sydneyensis	35033012			
Polyclinidae	Synoicum	syrtis	35019104			
Polyclinidae	Aplidium	tabascum	35019048			
Pycnoclavellidae	Pycnoclavella	tabella	35022007			
Carangidae	Decapterus	tabl	37337060			
Didemnidae	Didemnum	tabulatum	35013170			
Mugilidae	Liza	tade	37381026			
Gonostomatidae	Diplophos	taenia	37106008			
Tetrarogidae	Ablabys	taenianotus	37287031			
Aploactinidae	Pseudopataecus	taenianotus	37290015			
Blenniidae	Aspidontus	taeniatus	37408008			
Plesiopidae	Trachinops	taeniatus	37316018			
Syngnathidae	Penetopteryx	taeniocephalus	37282750			
Syngnathidae	Phyllopteryx	taeniolatus	37282002			
Syngnathidae	Haliichthys	taeniophorus	37282007			
Apogonidae	Ostorhinchus	taeniophorus	37327075			
Nemipteridae	Scolopsis	taenioptera	37347008			
Syngnathidae	Hippocampus	taeniopterus	37282033			
Apogonidae	Pristiapogon	taeniopterus	37327173			
Labridae	Novaculichthys	taeniourus	37384140			
Pomacentridae	Neopomacentrus	taeniurus	37372140			
Bothidae	Parabothus	taiwanensis	37460079			
Gobiidae	Periophthalmus	takita	37428401			
Carangidae	Scomberoides	tala	37337045			
Carangidae	Carangoides	talamparoides	37337043			
Pomacentridae	Chrysiptera	talboti	37372069			
Apogonidae	Ostorhinchus	talboti	37327076			
Blenniidae	Stanulus	talboti	37408085			
Polyclinidae	Sidneioides	tamaramae	35019065			
Gobiidae	Afurcagobius	tamarensis	37428004			
Nemipteridae	Nemipterus	tambuloides	37347040			
Plotosidae	Tandanus	tandanus	37192006			
Gobiidae	Ctenogobiops	tangaroai	37428110			
Stomiidae	Photostomias	tantillux	37112004			
Didemnidae	Didemnum	tantulum	35013289			
Nemipteridae	Parascolopsis	tanyactis	37347010			
Galaxiidae	Galaxias	tanycephalus	37102009			
Odacidae	Siphonognathus	tanyourus	37385012			
Pomacentridae	Lepidozygus	tapeinosoma	37372082			
Blenniidae	Plagiotremus	tapeinosoma	37408076			
Pseudochromidae	Pseudochromis	tapeinosoma	37313028			
Didemnidae	Didemnum	tapetum	35013279			
Pleuronectidae	Rhombosolea	tapirina	37461003			
Didemnidae	Lissoclinum	taratara	35013209			
Didemnidae	Lissoclinum	tasmanense	35013037			
Didemnidae	Polysyncraton	tasmanense	35013114			
Pyuridae	Pyura	tasmanensis	35032042			
Callipallenidae	Pseudopallene	tasmania	33011048			
Blenniidae	Parablennius	tasmanianus	37408002			
Colossendeidae	Colossendeis	tasmanica	33014021			
Serranidae	Lepidoperca	tasmanica	37311038			
Retropinnidae	Retropinna	tasmanica	37101002			
Sagittidae	Serratosagitta	tasmanica	36027007			
Centrolophidae	Tubbia	tasmanica	37445002			
Bythitidae	Anacanthobythites	tasmaniensis	37228105			
Gobiesocidae	Aspasmogaster	tasmaniensis	37206001			
Narcinidae	Narcine	tasmaniensis	37028002			
Liparidae	Paraliparis	tasmaniensis	37307032			
Ophichthidae	Scolecenchelys	tasmaniensis	37068008			
Melanotaeniidae	Melanotaenia	tatei	37245015			
Pomacentridae	Chrysiptera	taupou	37372070			
Odontaspididae	Carcharias	taurus	37008001			
Serranidae	Epinephelus	tauvina	37311057			
Priacanthidae	Priacanthus	tayenus	37326003			
Monacanthidae	Brachaluteres	taylori	37465049			
Carcharhinidae	Rhizoprionodon	taylori	37018024			
Gobiidae	Trimma	taylori	37428272			
Didemnidae	Trididemnum	tectum	35013191			
Synodontidae	Synodus	tectus	37118026			
Didemnidae	Polysyncraton	tegetum	35013115			
Ephippidae	Platax	teira	37362004			
Opisthoproctidae	Winteria	telescopa	37099003			
Epigonidae	Epigonus	telescopus	37327035			
Grammistidae	Aulacocephalus	temminckii	37312003			
Labridae	Cirrhilabrus	temminckii	37384085			
Atherinidae	Hypoatherina	temminckii	37246034			
Pallenopsidae	Pallenopsis	temperans	33020015			
Pseudomugilidae	Pseudomugil	tenellus	37245021			
Acanthuridae	Acanthurus	tennentii	37437050			
Callionymidae	Anaora	tentaculata	37427045			
Ceratiidae	Ceratias	tentaculatus	37220003			
Gobiidae	Cryptocentrus	tentaculatus	37428385			
Melanostomiidae	Melanostomias	tentaculatus	37109026			
Orectolobidae	Sutorectus	tentaculatus	37013012			
Polyclinidae	Polyclinum	tenuatum	35019062			
Phoxichilidiidae	Anoplodactylus	tenuicorpus	33015042			
Didemnidae	Polysyncraton	tenuicutis	35013116			
Engraulidae	Setipinna	tenuifilis	37086008			
Nymphonidae	Nymphon	tenuipes	33010019			
Paralichthyidae	Pseudorhombus	tenuirastrum	37460031			
Ammotheidae	Ascorhynchus	tenuirostris	33012030			
Hydrophiidae	Aipysurus	tenuis	39125008			
Bothidae	Arnoglossus	tenuis	37460044			
Kowalevskiidae	Kowalevskia	tenuis	35202001			
Sagittidae	Parasagitta	tenuis	36027013			
Diazonidae	Rhopalaea	tenuis	35012003			
Colossendeidae	Rhopalorhynchus	tenuissimus	33014018			
Kyphosidae	Girella	tephraeops	37361017			
Caesionidae	Caesio	teres	37346037			
Clupeidae	Etrumeus	teres	37085001			
Squatinidae	Squatina	tergocellata	37024002			
Myctophidae	Diaphus	termophilus	37122041			
Pomacentridae	Chromis	ternatensis	37372051			
Didemnidae	Didemnum	ternerratum	35013171			
Liparidae	Edentoliparis	terraenovae	37307756			
Uranoscopidae	Uranoscopus	terraereginae	37400023			
Polyclinidae	Polyclinum	terranum	35019063			
Styelidae	Symplegma	teruakii	35033042			
Monacanthidae	Thamnaconus	tessellatus	37465026			
Urolophidae	Trygonoptera	testacea	37038006			
Anabantidae	Anabas	testudineus	37450001			
Polynemidae	Eleutheronema	tetradactylum	37383004			
Pyuridae	Ctenyura	tetraplexa	35032002			
Labridae	Notolabrus	tetricus	37384003			
Microdesmidae	Aioliops	tetrophthalmus	37435002			
Gobiidae	Trimma	tevegae	37428273			
Didemnidae	Polysyncraton	textus	35013248			
Ariidae	Netuma	thalassina	37188001			
Blenniidae	Entomacrodus	thalassinus	37408038			
Scombridae	Auxis	thazard	37441009			
Serranidae	Caesioscorpis	theagenes	37311135			
Didemnidae	Didemnum	theca	35013172			
Diceratiidae	Bufoceratias	thele	37214004			
Styelidae	Polycarpa	thelyphanes	35033095			
Nemipteridae	Nemipterus	theodorei	37347036			
Terapontidae	Terapon	theraps	37321003			
Apogonidae	Ostorhinchus	thermalis	37327073			
Eleotridae	Mogurnda	thermophila	37429052			
Moridae	Physiculus	therosideros	37224021			
Ammotheidae	Ammothella	thetidis	33012024			
Dasyatidae	Dasyatis	thetidis	37035002			
Neosebastidae	Neosebastes	thetidis	37287006			
Myctophidae	Diaphus	thiollierei	37122091			
Tripterygiidae	Norfolkia	thomasi	37415026			
Acanthuridae	Acanthurus	thompsoni	37437018			
Ascidiidae	Ascidia	thompsoni	35002019			
Ophichthidae	Muraenichthys	thompsoni	37068039			
Clupeidae	Escualosa	thoracata	37085021			
Acanthuridae	Naso	thorpei	37437039			
Muraenidae	Gymnothorax	thrysoideus	37060010			
Macrouridae	Coelorinchus	thurla	37232043			
Perophoridae	Ecteinascidia	thurstoni	35004008			
Mobulidae	Mobula	thurstoni	37041003			
Acanthuridae	Naso	thynnoides	37437040			
Pomacanthidae	Centropyge	tibicen	37365031			
Callipallenidae	Austropallene	tibicina	33011007			
Holocentridae	Sargocentron	tiere	37261030			
Holocentridae	Sargocentron	tiereoides	37261031			
Ophidiidae	Genypterus	tigerinus	37228008			
Gobiidae	Bryaninops	tigris	37428082			
