FAMILY	GENUS	SPECIES	CAAB CODE
Sphyrnidae	Sphyrna	zygaena	37019004
Squalidae	Cirrhigaleus	australis	37020049
Squalidae	Squalus	acanthias	37020008
Squalidae	Squalus	albifrons	37020038
Squalidae	Squalus	altipinnis	37020018
Squalidae	Squalus	chloroculus	37020048
Squalidae	Squalus	crassispinus	37020039
Squalidae	Squalus	edmundsi	37020046
Squalidae	Squalus	grahami	37020041
Squalidae	Squalus	griffini	37020054
Squalidae	Squalus	megalops	37020006
Squalidae	Squalus	montalbani	37020047
Squalidae	Squalus	nasutus	37020040
Squalidae	Squalus	notocaudatus	37020037
Squatinidae	Squatina	albipunctata	37024004
Squatinidae	Squatina	australis	37024001
Squatinidae	Squatina	pseudocellata	37024005
Squatinidae	Squatina	tergocellata	37024002
Stegostomatidae	Stegostoma	fasciatum	37013006
Sternoptychidae	Argyripnus	ephippiatus	37107012
Sternoptychidae	Argyripnus	iridescens	37107004
Sternoptychidae	Argyropelecus	aculeatus	37107001
Sternoptychidae	Argyropelecus	gigas	37107005
Sternoptychidae	Argyropelecus	hemigymnus	37107006
Sternoptychidae	Argyropelecus	sladeni	37107013
Sternoptychidae	Maurolicus	australis	37107002
Sternoptychidae	Maurolicus	javanicus	37107024
Sternoptychidae	Polyipnus	aquavitus	37107008
Sternoptychidae	Polyipnus	elongatus	37107014
Sternoptychidae	Polyipnus	kiwiensis	37107015
Sternoptychidae	Polyipnus	latirastrus	37107020
Sternoptychidae	Polyipnus	paxtoni	37107021
Sternoptychidae	Polyipnus	ruggeri	37107016
Sternoptychidae	Polyipnus	soelae	37107022
Sternoptychidae	Polyipnus	spinosus	37107017
Sternoptychidae	Polyipnus	tridentifer	37107003
Sternoptychidae	Polyipnus	triphanos	37107023
Sternoptychidae	Sternoptyx	diaphana	37107009
Sternoptychidae	Sternoptyx	pseudobscura	37107019
Sternoptychidae	Sternoptyx	pseudodiaphana	37107018
Sternoptychidae	Valenciennellus	tripunctulatus	37107010
Stomiidae	Photostomias	liemi	37112005
Stomiidae	Photostomias	lucingens	37112006
Stomiidae	Photostomias	tantillux	37112004
Stomiidae	Stomias	affinis	37112001
Stomiidae	Stomias	boa	37112002
Stomiidae	Stomias	gracilis	37112801
Stomiidae	Stomias	longibarbatus	37112003
Stromateidae	Pampus	argenteus	37448751
Stromateidae	Pampus	chinensis	37448752
Symphysanodontidae	Symphysanodon	typus	37346071
Synanceiidae	Erosa	daruma	37287052
Synanceiidae	Erosa	erosa	37287022
Synanceiidae	Inimicus	caledonicus	37287055
Synanceiidae	Inimicus	didactylus	37287028
Synanceiidae	Inimicus	sinensis	37287020
Synanceiidae	Minous	coccineus	37287029
Synanceiidae	Minous	trachycephalus	37287024
Synanceiidae	Minous	versicolor	37287021
Synanceiidae	Synanceia	horrida	37287049
Synanceiidae	Synanceia	verrucosa	37287089
Synaphobranchidae	Diastobranchus	capensis	37070001
Synaphobranchidae	Histiobranchus	australis	37070006
Synaphobranchidae	Histiobranchus	bruuni	37070007
Synaphobranchidae	Ilyophis	brunneus	37070002
Synaphobranchidae	Simenchelys	parasitica	37070005
Synaphobranchidae	Synaphobranchus	affinis	37070003
Synaphobranchidae	Synaphobranchus	brevidorsalis	37070004
Synaphobranchidae	Synaphobranchus	kaupii	37070008
Synaphobranchidae	Synaphobranchus	oregoni	37070009
Synbranchidae	Monopterus	albus	37285001
Synbranchidae	Ophisternon	bengalense	37285002
Synbranchidae	Ophisternon	candidum	37285003
Synbranchidae	Ophisternon	gutturale	37285004
Syngnathidae	Acentronura	breviperula	37282035
Syngnathidae	Bhanotia	fasciolata	37282104
Syngnathidae	Bulbonaricus	brauni	37282037
Syngnathidae	Bulbonaricus	davaoensis	37282038
Syngnathidae	Campichthys	galei	37282039
Syngnathidae	Campichthys	tricarinatus	37282040
Syngnathidae	Campichthys	tryoni	37282041
Syngnathidae	Choeroichthys	brachysoma	37282042
Syngnathidae	Choeroichthys	cinctus	37282043
Syngnathidae	Choeroichthys	latispinosus	37282044
Syngnathidae	Choeroichthys	sculptus	37282045
Syngnathidae	Choeroichthys	suillus	37282046
Syngnathidae	Corythoichthys	amplexus	37282047
Syngnathidae	Corythoichthys	benedetto	37282128
Syngnathidae	Corythoichthys	conspicillatus	37282032
Syngnathidae	Corythoichthys	haematopterus	37282048
Syngnathidae	Corythoichthys	intestinalis	37282049
Syngnathidae	Corythoichthys	ocellatus	37282050
Syngnathidae	Corythoichthys	paxtoni	37282051
Syngnathidae	Corythoichthys	schultzi	37282052
Syngnathidae	Cosmocampus	banneri	37282053
Syngnathidae	Cosmocampus	darrosanus	37282054
Syngnathidae	Cosmocampus	howensis	37282055
Syngnathidae	Cosmocampus	maxweberi	37282056
Syngnathidae	Doryrhamphus	excisus	37282058
Syngnathidae	Doryrhamphus	janssi	37282059
Syngnathidae	Doryrhamphus	negrosensis	37282060
Syngnathidae	Dunckerocampus	baldwini	37282137
Syngnathidae	Dunckerocampus	dactyliophorus	37282057
Syngnathidae	Dunckerocampus	pessuliferus	37282108
Syngnathidae	Festucalex	cinctus	37282061
Syngnathidae	Festucalex	gibbsi	37282062
Syngnathidae	Festucalex	scalaris	37282063
Syngnathidae	Filicampus	tigris	37282064
Syngnathidae	Halicampus	boothae	37282107
Syngnathidae	Halicampus	brocki	37282065
Syngnathidae	Halicampus	dunckeri	37282066
Syngnathidae	Halicampus	grayi	37282030
Syngnathidae	Halicampus	macrorhynchus	37282067
Syngnathidae	Halicampus	mataafae	37282068
Syngnathidae	Halicampus	nitidus	37282069
Syngnathidae	Halicampus	spinirostris	37282070
Syngnathidae	Haliichthys	taeniophorus	37282007
Syngnathidae	Heraldia	nocturna	37282071
Syngnathidae	Hippichthys	cyanospilos	37282072
Syngnathidae	Hippichthys	heptagonus	37282073
Syngnathidae	Hippichthys	parvicarinatus	37282074
Syngnathidae	Hippichthys	penicillus	37282075
Syngnathidae	Hippichthys	spicifer	37282076
Syngnathidae	Hippocampus	abdominalis	37282120
Syngnathidae	Hippocampus	alatus	37282118
Syngnathidae	Hippocampus	angustus	37282005
Syngnathidae	Hippocampus	bargibanti	37282106
Syngnathidae	Hippocampus	biocellatus	37282115
Syngnathidae	Hippocampus	bleekeri	37282010
Syngnathidae	Hippocampus	breviceps	37282026
Syngnathidae	Hippocampus	colemani	37282111
Syngnathidae	Hippocampus	dahli	37282114
Syngnathidae	Hippocampus	denise	37282136
Syngnathidae	Hippocampus	grandiceps	37282126
Syngnathidae	Hippocampus	hendriki	37282125
Syngnathidae	Hippocampus	histrix	37282134
Syngnathidae	Hippocampus	jugumus	37282112
Syngnathidae	Hippocampus	kampylotrachelos	37282113
Syngnathidae	Hippocampus	minotaur	37282105
Syngnathidae	Hippocampus	montebelloensis	37282121
Syngnathidae	Hippocampus	multispinus	37282124
Syngnathidae	Hippocampus	paradoxus	37282135
Syngnathidae	Hippocampus	planifrons	37282078
Syngnathidae	Hippocampus	procerus	37282122
Syngnathidae	Hippocampus	queenslandicus	37282110
Syngnathidae	Hippocampus	semispinosus	37282119
Syngnathidae	Hippocampus	severnsi	37282141
Syngnathidae	Hippocampus	subelongatus	37282123
Syngnathidae	Hippocampus	taeniopterus	37282033
Syngnathidae	Hippocampus	tristis	37282117
Syngnathidae	Hippocampus	tuberculatus	37282116
Syngnathidae	Hippocampus	whitei	37282027
Syngnathidae	Hippocampus	zebra	37282080
Syngnathidae	Histiogamphelus	briggsii	37282011
Syngnathidae	Histiogamphelus	cristatus	37282081
Syngnathidae	Hypselognathus	horridus	37282082
Syngnathidae	Hypselognathus	rostratus	37282012
Syngnathidae	Idiotropiscis	australe	37282034
Syngnathidae	Idiotropiscis	larsonae	37282036
Syngnathidae	Idiotropiscis	lumnitzeri	37282127
Syngnathidae	Kaupus	costatus	37282014
Syngnathidae	Kimblaeus	bassensis	37282083
Syngnathidae	Leptoichthys	fistularius	37282013
Syngnathidae	Lissocampus	caudalis	37282016
Syngnathidae	Lissocampus	fatiloquus	37282084
Syngnathidae	Lissocampus	runa	37282009
Syngnathidae	Maroubra	perserrata	37282085
Syngnathidae	Micrognathus	andersonii	37282086
Syngnathidae	Micrognathus	micronotopterus	37282088
Syngnathidae	Micrognathus	natans	37282089
Syngnathidae	Micrognathus	pygmaeus	37282087
Syngnathidae	Microphis	brachyurus	37282090
Syngnathidae	Microphis	manadensis	37282091
Syngnathidae	Mitotichthys	meraculus	37282092
Syngnathidae	Mitotichthys	mollisoni	37282022
Syngnathidae	Mitotichthys	semistriatus	37282015
Syngnathidae	Mitotichthys	tuckeri	37282025
Syngnathidae	Nannocampus	lindemanensis	37282093
Syngnathidae	Nannocampus	subosseus	37282094
Syngnathidae	Notiocampus	ruber	37282095
Syngnathidae	Penetopteryx	taeniocephalus	37282138
Syngnathidae	Phoxocampus	belcheri	37282109
Syngnathidae	Phoxocampus	diacanthus	37282096
Syngnathidae	Phycodurus	eques	37282001
Syngnathidae	Phyllopteryx	dewysea	37282140
Syngnathidae	Phyllopteryx	taeniolatus	37282002
Syngnathidae	Pugnaso	curtirostris	37282021
Syngnathidae	Siokunichthys	breviceps	37282097
Syngnathidae	Solegnathus	dunckeri	37282098
Syngnathidae	Solegnathus	guentheri	37282003
Syngnathidae	Solegnathus	robustus	37282004
Syngnathidae	Solegnathus	spinosissimus	37282029
Syngnathidae	Stigmatopora	argus	37282017
Syngnathidae	Stigmatopora	narinosa	37282132
Syngnathidae	Stigmatopora	nigra	37282018
Syngnathidae	Stipecampus	cristatus	37282019
Syngnathidae	Syngnathoides	biaculeatus	37282100
Syngnathidae	Trachyrhamphus	bicoarctatus	37282006
Syngnathidae	Trachyrhamphus	longirostris	37282101
Syngnathidae	Urocampus	carinirostris	37282008
Syngnathidae	Vanacampus	margaritifer	37282102
Syngnathidae	Vanacampus	phillipi	37282023
Syngnathidae	Vanacampus	poecilolaemus	37282024
Syngnathidae	Vanacampus	vercoi	37282103
Synodontidae	Saurida	argentea	37118005
Synodontidae	Saurida	elongata	37118008
Synodontidae	Saurida	filamentosa	37118006
Synodontidae	Saurida	gracilis	37118013
Synodontidae	Saurida	grandisquamis	37118016
Synodontidae	Saurida	longimanus	37118014
Synodontidae	Saurida	nebulosa	37118027
Synodontidae	Saurida	tumbil	37118028
Synodontidae	Saurida	undosquamis	37118001
Synodontidae	Saurida	wanieso	37118029
Synodontidae	Synodus	binotatus	37118021
Synodontidae	Synodus	dermatogenys	37118003
Synodontidae	Synodus	doaki	37118022
Synodontidae	Synodus	hoshinonis	37118010
Synodontidae	Synodus	houlti	37118024
Synodontidae	Synodus	indicus	37118009
Synodontidae	Synodus	jaculum	37118015
Synodontidae	Synodus	kaianus	37118011
Synodontidae	Synodus	macrops	37118012
Synodontidae	Synodus	oculeus	37118030
Synodontidae	Synodus	rubromarmoratus	37118025
Synodontidae	Synodus	sageneus	37118004
Synodontidae	Synodus	similis	37118007
Synodontidae	Synodus	tectus	37118026
Synodontidae	Synodus	variegatus	37118023
Synodontidae	Trachinocephalus	myops	37118002
Terapontidae	Amniataba	caudavittata	37321007
Terapontidae	Amniataba	percoides	37321009
Terapontidae	Bidyanus	bidyanus	37321008
Terapontidae	Bidyanus	welchi	37321010
Terapontidae	Hannia	greenwayi	37321011
Terapontidae	Hephaestus	carbo	37321012
Terapontidae	Hephaestus	epirrhinos	37321013
Terapontidae	Hephaestus	fuliginosus	37321014
Terapontidae	Hephaestus	jenkinsi	37321015
Terapontidae	Hephaestus	tulliensis	37321034
Terapontidae	Leiopotherapon	aheneus	37321016
Terapontidae	Leiopotherapon	macrolepis	37321017
Terapontidae	Leiopotherapon	unicolor	37321018
Terapontidae	Mesopristes	argenteus	37321019
Terapontidae	Pelates	octolineatus	37321020
Terapontidae	Pelates	quadrilineatus	37321001
Terapontidae	Pelates	sexlineatus	37321005
Terapontidae	Pelsartia	humeralis	37321021
Terapontidae	Pingalla	gilberti	37321023
Terapontidae	Pingalla	lorentzi	37321022
Terapontidae	Pingalla	midgleyi	37321024
Terapontidae	Scortum	barcoo	37321025
Terapontidae	Scortum	hillii	37321026
Terapontidae	Scortum	neili	37321032
Terapontidae	Scortum	ogilbyi	37321035
Terapontidae	Scortum	parviceps	37321027
Terapontidae	Syncomistes	butleri	37321028
Terapontidae	Syncomistes	kimberleyensis	37321029
Terapontidae	Syncomistes	rastellus	37321030
Terapontidae	Syncomistes	trigonicus	37321031
Terapontidae	Terapon	jarbua	37321002
Terapontidae	Terapon	puta	37321006
Terapontidae	Terapon	theraps	37321003
Terapontidae	Variichthys	lacustris	37321033
Tetrabrachiidae	Dibrachichthys	melanurus	37210029
Tetrabrachiidae	Tetrabrachium	ocellatum	37210010
Tetragonuridae	Tetragonurus	atlanticus	37449003
Tetragonuridae	Tetragonurus	cuvieri	37449001
Tetragonuridae	Tetragonurus	pacificus	37449002
Tetraodontidae	Arothron	caeruleopunctatus	37467066
Tetraodontidae	Arothron	firmamentum	37467005
Tetraodontidae	Arothron	hispidus	37467033
Tetraodontidae	Arothron	immaculatus	37467034
Tetraodontidae	Arothron	manilensis	37467020
Tetraodontidae	Arothron	mappa	37467035
Tetraodontidae	Arothron	meleagris	37467064
Tetraodontidae	Arothron	nigropunctatus	37467027
Tetraodontidae	Arothron	reticularis	37467021
Tetraodontidae	Arothron	stellatus	37467014
Tetraodontidae	Canthigaster	amboinensis	37467036
Tetraodontidae	Canthigaster	axiologus	37467013
Tetraodontidae	Canthigaster	bennetti	37467037
Tetraodontidae	Canthigaster	callisterna	37467038
Tetraodontidae	Canthigaster	compressa	37467067
Tetraodontidae	Canthigaster	epilampra	37467039
Tetraodontidae	Canthigaster	janthinoptera	37467040
Tetraodontidae	Canthigaster	leoparda	37467069
Tetraodontidae	Canthigaster	ocellicincta	37467041
Tetraodontidae	Canthigaster	papua	37467042
Tetraodontidae	Canthigaster	rivulata	37467018
Tetraodontidae	Canthigaster	valentini	37467043
Tetraodontidae	Chelonodon	dapsilis	37467068
Tetraodontidae	Chelonodon	patoca	37467015
Tetraodontidae	Contusus	brevicaudus	37467044
Tetraodontidae	Contusus	richei	37467001
Tetraodontidae	Feroxodon	multistriatus	37467010
Tetraodontidae	Lagocephalus	cheesemanii	37467065
Tetraodontidae	Lagocephalus	inermis	37467008
Tetraodontidae	Lagocephalus	lagocephalus	37467023
Tetraodontidae	Lagocephalus	lunaris	37467012
Tetraodontidae	Lagocephalus	sceleratus	37467007
Tetraodontidae	Lagocephalus	spadiceus	37467017
Tetraodontidae	Lagocephalus	suezensis	37467072
Tetraodontidae	Marilyna	darwinii	37467046
Tetraodontidae	Marilyna	meraukensis	37467047
Tetraodontidae	Marilyna	pleurosticta	37467032
Tetraodontidae	Omegophora	armilla	37467002
Tetraodontidae	Omegophora	cyanopunctata	37467048
Tetraodontidae	Pelagocephalus	coheni	37467070
Tetraodontidae	Pelagocephalus	marki	37467071
Tetraodontidae	Polyspina	piosae	37467049
Tetraodontidae	Reicheltia	halsteadi	37467050
Tetraodontidae	Sphoeroides	pachygaster	37467004
Tetraodontidae	Tetractenos	glaber	37467003
Tetraodontidae	Tetractenos	hamiltoni	37467054
Tetraodontidae	Tetraodon	erythrotaenia	37467031
Tetraodontidae	Torquigener	altipinnis	37467056
Tetraodontidae	Torquigener	andersonae	37467057
Tetraodontidae	Torquigener	hicksi	37467026
Tetraodontidae	Torquigener	hypselogeneion	37467058
Tetraodontidae	Torquigener	pallimaculatus	37467009
Tetraodontidae	Torquigener	parcuspinus	37467029
Tetraodontidae	Torquigener	paxtoni	37467059
Tetraodontidae	Torquigener	perlevis	37467060
Tetraodontidae	Torquigener	pleurogramma	37467030
Tetraodontidae	Torquigener	squamicauda	37467061
Tetraodontidae	Torquigener	tuberculiferus	37467062
Tetraodontidae	Torquigener	vicinus	37467063
Tetraodontidae	Torquigener	whitleyi	37467028
Tetraodontidae	Tylerius	spinosissimus	37467022
Tetrarogidae	Ablabys	taenianotus	37287031
Tetrarogidae	Centropogon	australis	37287048
Tetrarogidae	Centropogon	latifrons	37287094
Tetrarogidae	Centropogon	marmoratus	37287102
Tetrarogidae	Cottapistus	cottoides	37287014
Tetrarogidae	Glyptauchen	panduratus	37287023
Tetrarogidae	Gymnapistes	marmoratus	37287018
Tetrarogidae	Liocranium	pleurostigma	37287015
Tetrarogidae	Liocranium	praepositum	37287130
Tetrarogidae	Neocentropogon	aeglefinus	37287034
Tetrarogidae	Neocentropogon	trimaculatus	37287035
Tetrarogidae	Notesthes	robusta	37287058
Tetrarogidae	Paracentropogon	longispinis	37287016
Tetrarogidae	Paracentropogon	vespa	37287060
Tetrarogidae	Richardsonichthys	leucogaster	37287036
Torpedinidae	Torpedo	macneilli	37028003
Torpedinidae	Torpedo	tokionis	37028006
Toxotidae	Toxotes	chatareus	37359001
Toxotidae	Toxotes	jaculatrix	37359002
Toxotidae	Toxotes	kimberleyensis	37359004
Toxotidae	Toxotes	lorentzi	37359003
Trachichthyidae	Aulotrachichthys	novaezelandicus	37255011
Trachichthyidae	Aulotrachichthys	pulsator	37255012
Trachichthyidae	Gephyroberyx	darwinii	37255004
Trachichthyidae	Hoplostethus	atlanticus	37255009
Trachichthyidae	Hoplostethus	gigas	37255005
Trachichthyidae	Hoplostethus	intermedius	37255001
Trachichthyidae	Hoplostethus	latus	37255002
Trachichthyidae	Hoplostethus	melanopeza	37255020
Trachichthyidae	Hoplostethus	melanopus	37255013
Trachichthyidae	Hoplostethus	ravurictus	37255006
Trachichthyidae	Hoplostethus	shubnikovi	37255014
Trachichthyidae	Optivus	agastos	37255007
Trachichthyidae	Optivus	agrammus	37255016
Trachichthyidae	Paratrachichthys	macleayi	37255003
Trachichthyidae	Sorosichthys	ananassa	37255010
Trachichthyidae	Trachichthys	australis	37255015
Trachipteridae	Desmodema	polystictum	37271002
Trachipteridae	Trachipterus	arawatae	37271001
Trachipteridae	Zu	cristatus	37271003
Triacanthidae	Pseudotriacanthus	strigilifer	37464008
Triacanthidae	Triacanthus	biaculeatus	37464002
Triacanthidae	Triacanthus	nieuhofi	37464009
Triacanthidae	Tripodichthys	angustifrons	37464007
Triacanthidae	Tripodichthys	blochii	37464006
Triacanthidae	Tripodichthys	oxycephalus	37464005
Triacanthidae	Trixiphichthys	weberi	37464001
Triacanthodidae	Bathyphylax	bombifrons	37464010
Triacanthodidae	Halimochirurgus	alcocki	37464012
Triacanthodidae	Halimochirurgus	centriscoides	37464013
Triacanthodidae	Macrorhamphosodes	platycheilus	37464004
Triacanthodidae	Macrorhamphosodes	uradoi	37464014
Triacanthodidae	Paratriacanthodes	retrospinis	37464016
Triacanthodidae	Triacanthodes	ethiops	37464003
Triacanthodidae	Tydemania	navigatoris	37464017
Triakidae	Furgaleus	macki	37017003
Triakidae	Galeorhinus	galeus	37017008
Triakidae	Hemitriakis	abdita	37017010
Triakidae	Hemitriakis	falcata	37017009
Triakidae	Hypogaleus	hyugaensis	37017006
Triakidae	Iago	garricki	37017007
Triakidae	Mustelus	antarcticus	37017001
Triakidae	Mustelus	lenticulatus	37017750
Triakidae	Mustelus	ravidus	37017005
Triakidae	Mustelus	stevensi	37017012
Triakidae	Mustelus	walkeri	37017011
Trichiuridae	Aphanopus	beckeri	37440012
Trichiuridae	Aphanopus	capricornis	37440010
Trichiuridae	Aphanopus	mikhailini	37440013
Trichiuridae	Assurger	anzac	37440007
Trichiuridae	Benthodesmus	elongatus	37440001
Trichiuridae	Benthodesmus	macrophthalmus	37440016
Trichiuridae	Benthodesmus	tuckeri	37440011
Trichiuridae	Benthodesmus	vityazi	37440008
Trichiuridae	Lepidopus	caudatus	37440002
Trichiuridae	Lepturacanthus	savala	37440009
Trichiuridae	Tentoriceps	cristatus	37440006
Trichiuridae	Trichiurus	auriga	37440015
Trichiuridae	Trichiurus	australis	37440017
Trichiuridae	Trichiurus	lepturus	37440004
Trichiuridae	Trichiurus	nickolensis	37440014
Trichonotidae	Trichonotus	blochii	37394003
Trichonotidae	Trichonotus	elegans	37394004
Trichonotidae	Trichonotus	setiger	37394001
Triglidae	Bovitrigla	leptacanthus	37288014
Triglidae	Chelidonichthys	kumu	37288001
Triglidae	Lepidotrigla	argus	37288032
Triglidae	Lepidotrigla	calodactyla	37288026
Triglidae	Lepidotrigla	grandis	37288033
Triglidae	Lepidotrigla	larsoni	37288035
Triglidae	Lepidotrigla	modesta	37288007
Triglidae	Lepidotrigla	mulhalli	37288008
Triglidae	Lepidotrigla	papilio	37288002
Triglidae	Lepidotrigla	punctipectoralis	37288027
Triglidae	Lepidotrigla	russelli	37288016
Triglidae	Lepidotrigla	spinosa	37288028
Triglidae	Lepidotrigla	umbrosa	37288029
Triglidae	Lepidotrigla	vanessa	37288003
Triglidae	Pterygotrigla	andertoni	37288005
Triglidae	Pterygotrigla	cajorarori	37288046
Triglidae	Pterygotrigla	draiggoch	37288054
Triglidae	Pterygotrigla	elicryste	37288009
Triglidae	Pterygotrigla	gomoni	37288066
Triglidae	Pterygotrigla	hemisticta	37288055
Triglidae	Pterygotrigla	megalops	37288052
Triglidae	Pterygotrigla	pauli	37288057
Triglidae	Pterygotrigla	polyommata	37288006
Triglidae	Pterygotrigla	robertsi	37288058
Triglidae	Pterygotrigla	saumarez	37288060
Triglidae	Pterygotrigla	soela	37288056
Triodontidae	Triodon	macropterus	37468001
Tripterygiidae	Apopterygion	alta	37415007
Tripterygiidae	Brachynectes	fasciatus	37415001
Tripterygiidae	Ceratobregma	acanthops	37415008
Tripterygiidae	Ceratobregma	helenae	37415009
Tripterygiidae	Enneapterygius	atrogulare	37415012
Tripterygiidae	Enneapterygius	bahasa	37415035
Tripterygiidae	Enneapterygius	clea	37415036
Tripterygiidae	Enneapterygius	elegans	37415037
Tripterygiidae	Enneapterygius	flavoccipitis	37415038
Tripterygiidae	Enneapterygius	gracilis	37415039
Tripterygiidae	Enneapterygius	hemimelas	37415030
Tripterygiidae	Enneapterygius	howensis	37415040
Tripterygiidae	Enneapterygius	larsonae	37415041
Tripterygiidae	Enneapterygius	mirabilis	37415042
Tripterygiidae	Enneapterygius	namarrgon	37415043
Tripterygiidae	Enneapterygius	nanus	37415044
Tripterygiidae	Enneapterygius	philippinus	37415031
Tripterygiidae	Enneapterygius	pyramis	37415050
Tripterygiidae	Enneapterygius	rufopileus	37415032
